scenario,year,material,mean,std,p2_5,p2,p5,p25,p50,p75,p95,p97_5,p97,bucket_years,mean_annual,std_annual,p2_annual,p5_annual,p25_annual,p50_annual,p75_annual,p95_annual,p97_annual
Mid_Case,2036,Indium,92.46313905505957,69.62768824891546,19.222266448105902,19.222266448105902,23.88047456332247,47.16044041334385,73.33618830986904,115.49098326203892,229.26959036429756,274.6504848802105,274.6504848802105,1.0,92.46313905505957,69.62768824891546,19.222266448105902,23.88047456332247,47.16044041334385,73.33618830986904,115.49098326203892,229.26959036429756,274.6504848802105
Mid_Case,2037,Indium,77.71139034127671,58.51915168973613,16.15550874065901,16.15550874065901,20.07053728967829,39.63637219200966,61.63599045124303,97.06532757696866,192.69147481111398,230.83221331299856,230.83221331299856,1.0,77.71139034127671,58.51915168973613,16.15550874065901,20.07053728967829,39.63637219200966,61.63599045124303,97.06532757696866,192.69147481111398,230.83221331299856
Mid_Case,2038,Indium,85.29954700363227,64.2332753055892,17.73301920271364,17.73301920271364,22.03033212262228,43.506680011745686,67.6544589090781,106.54330640223849,211.50690317941113,253.3719078113859,253.3719078113859,1.0,85.29954700363227,64.2332753055892,17.73301920271364,22.03033212262228,43.506680011745686,67.6544589090781,106.54330640223849,211.50690317941113,253.3719078113859
Mid_Case,2039,Indium,101.22603165611163,76.22642543673099,21.04399409173754,21.04399409173754,26.14366869667262,51.62991742422447,80.28638650233185,126.43626473374522,250.99786843901433,300.67958930418,300.67958930418,1.0,101.22603165611163,76.22642543673099,21.04399409173754,26.14366869667262,51.62991742422447,80.28638650233185,126.43626473374522,250.99786843901433,300.67958930418
Mid_Case,2040,Indium,111.15561175140697,83.70371546152849,23.108265716735236,23.108265716735236,28.708183456970477,56.69445855055211,88.16193088843454,138.83879595109823,275.6190394721783,330.1741967304517,330.1741967304517,1.0,111.15561175140697,83.70371546152849,23.108265716735236,28.708183456970477,56.69445855055211,88.16193088843454,138.83879595109823,275.6190394721783,330.1741967304517
Mid_Case,2041,Indium,121.92224840187768,91.8113357289079,25.34655397474096,25.34655397474096,31.48888499156792,62.185936899608485,96.70137807714266,152.28685174820376,302.31575775020195,362.1551786309252,362.1551786309252,1.0,121.92224840187768,91.8113357289079,25.34655397474096,31.48888499156792,62.185936899608485,96.70137807714266,152.28685174820376,302.31575775020195,362.1551786309252
Mid_Case,2042,Indium,137.0690589091745,103.21736639956735,28.495441524804054,28.495441524804054,35.400854958535795,69.91150474947582,108.7149151364411,171.20595893674312,339.8734599418361,407.1469331044621,407.1469331044621,1.0,137.0690589091745,103.21736639956735,28.495441524804054,35.400854958535795,69.91150474947582,108.7149151364411,171.20595893674312,339.8734599418361,407.1469331044621
Mid_Case,2043,Indium,151.485405148306,114.07333421425454,31.492472032839476,31.492472032839476,39.124167763810824,77.2645023303155,120.14909196991047,189.21268052567652,375.6199188072156,449.96893250057497,449.96893250057497,1.0,151.485405148306,114.07333421425454,31.492472032839476,39.124167763810824,77.2645023303155,120.14909196991047,189.21268052567652,375.6199188072156,449.96893250057497
Mid_Case,2044,Indium,159.0728507551281,119.78692238264695,33.06983467275586,33.06983467275586,41.083778952291155,81.1344474791271,126.16699646135814,198.6897712078057,394.4335840576633,472.5065148951657,472.5065148951657,1.0,159.0728507551281,119.78692238264695,33.06983467275586,41.083778952291155,81.1344474791271,126.16699646135814,198.6897712078057,394.4335840576633,472.5065148951657
Mid_Case,2045,Indium,182.28920873034372,137.26957927590848,37.89630956334399,37.89630956334399,47.079872657805346,92.97585453165033,144.5808121476922,227.68813788368175,452.0003607983814,541.4678765816701,541.4678765816701,1.0,182.28920873034372,137.26957927590848,37.89630956334399,47.079872657805346,92.97585453165033,144.5808121476922,227.68813788368175,452.0003607983814,541.4678765816701
Mid_Case,2046,Indium,191.12972390245935,143.9267687316692,39.7341742509763,39.7341742509763,49.36311438907147,97.48492261281892,151.59257588450916,238.73037374334285,473.9211101135584,567.7275493921139,567.7275493921139,1.0,191.12972390245935,143.9267687316692,39.7341742509763,49.36311438907147,97.48492261281892,151.59257588450916,238.73037374334285,473.9211101135584,567.7275493921139
Mid_Case,2047,Indium,148.13420568502497,111.54977429757986,30.79578739004816,30.79578739004816,38.25865276661991,75.55523694935991,117.49112256269876,185.02686848125654,367.3103574400855,440.01460294907275,440.01460294907275,1.0,148.13420568502497,111.54977429757986,30.79578739004816,38.25865276661991,75.55523694935991,117.49112256269876,185.02686848125654,367.3103574400855,440.01460294907275
Mid_Case,2048,Indium,103.37214405016148,77.84251641360184,21.490151822132603,21.490151822132603,26.69794560052747,52.72453314584364,81.98855348771252,129.1168640851481,256.3193220959851,307.054354596133,307.054354596133,1.0,103.37214405016148,77.84251641360184,21.490151822132603,26.69794560052747,52.72453314584364,81.98855348771252,129.1168640851481,256.3193220959851,307.054354596133
Mid_Case,2049,Indium,83.64482740135946,62.98721874960517,17.389017675003757,17.389017675003757,21.602967339473654,42.66269714461299,66.3420350654527,104.47648068290337,207.40389641089823,248.4567649149892,248.4567649149892,1.0,83.64482740135946,62.98721874960517,17.389017675003757,21.602967339473654,42.66269714461299,66.3420350654527,104.47648068290337,207.40389641089823,248.4567649149892
Mid_Case,2050,Indium,52.28340996824148,39.37107270056235,10.869257170975311,10.869257170975311,13.50324739772103,26.666936312268284,41.468049193417805,65.30453635073816,129.6408072316189,155.30149685289743,155.30149685289743,1.0,52.28340996824148,39.37107270056235,10.869257170975311,13.50324739772103,26.666936312268284,41.468049193417805,65.30453635073816,129.6408072316189,155.30149685289743
Mid_Case,2026,Lead,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case,2027,Lead,164492.1072611733,123963.38448155146,39388.57807887886,39388.57807887886,47003.365917933384,86092.48350201789,130518.52939764645,205839.94400919555,384404.51990615326,480559.1105600446,480559.1105600446,1.0,164492.1072611733,123963.38448155146,39388.57807887886,47003.365917933384,86092.48350201789,130518.52939764645,205839.94400919555,384404.51990615326,480559.1105600446
Mid_Case,2028,Lead,229975.3260375884,166747.69861957032,59390.71673131895,59390.71673131895,70769.00008846592,124366.35488443203,185158.2111323714,285610.91293300723,527870.542866057,655184.5860137667,655184.5860137667,1.0,229975.3260375884,166747.69861957032,59390.71673131895,70769.00008846592,124366.35488443203,185158.2111323714,285610.91293300723,527870.542866057,655184.5860137667
Mid_Case,2029,Lead,274916.48395763495,197454.92356151735,72065.25200381082,72065.25200381082,85815.05331210721,150015.40484814567,222571.29454451273,340891.0974581475,628019.4906039548,779680.6739907224,779680.6739907224,1.0,274916.48395763495,197454.92356151735,72065.25200381082,85815.05331210721,150015.40484814567,222571.29454451273,340891.0974581475,628019.4906039548,779680.6739907224
Mid_Case,2030,Lead,381792.2422818112,263772.0512686624,106065.07130533844,106065.07130533844,126037.70014822541,213874.0871112911,313584.58538624324,472235.0054986396,855079.6846318812,1047729.1065056152,1047729.1065056152,1.0,381792.2422818112,263772.0512686624,106065.07130533844,126037.70014822541,213874.0871112911,313584.58538624324,472235.0054986396,855079.6846318812,1047729.1065056152
Mid_Case,2031,Lead,472363.9750644224,319974.11703451676,135137.55441162232,135137.55441162232,158174.81144483466,267829.67681901914,389881.6449434048,582956.8288106574,1047633.6041153476,1282200.8200310983,1282200.8200310983,1.0,472363.9750644224,319974.11703451676,135137.55441162232,158174.81144483466,267829.67681901914,389881.6449434048,582956.8288106574,1047633.6041153476,1282200.8200310983
Mid_Case,2032,Lead,425035.70807212585,294173.1831237649,117633.85639054344,117633.85639054344,139987.17120131012,237961.0058524121,348647.48662576237,525651.7980773613,952761.020618232,1167984.6727796325,1167984.6727796325,1.0,425035.70807212585,294173.1831237649,117633.85639054344,139987.17120131012,237961.0058524121,348647.48662576237,525651.7980773613,952761.020618232,1167984.6727796325
Mid_Case,2033,Lead,341899.0132327568,247649.10297212514,88308.49309011573,88308.49309011573,105334.13579038749,185164.419372048,275492.4641252904,424370.5868594532,784310.5755926097,973031.5265424086,973031.5265424086,1.0,341899.0132327568,247649.10297212514,88308.49309011573,105334.13579038749,185164.419372048,275492.4641252904,424370.5868594532,784310.5755926097,973031.5265424086
Mid_Case,2034,Lead,311315.0434938884,228607.8126997066,78722.81395184544,78722.81395184544,93717.35205517964,166598.36190757688,249429.97798523048,387556.23983910686,717946.5196718337,895264.8805809584,895264.8805809584,1.0,311315.0434938884,228607.8126997066,78722.81395184544,93717.35205517964,166598.36190757688,249429.97798523048,387556.23983910686,717946.5196718337,895264.8805809584
Mid_Case,2035,Lead,275372.8034014718,200857.15561973775,70469.31671028202,70469.31671028202,83563.0720864329,148218.0542615052,221300.98697899195,342261.3264863702,634622.7358133785,788082.0340432546,788082.0340432546,1.0,275372.8034014718,200857.15561973775,70469.31671028202,83563.0720864329,148218.0542615052,221300.98697899195,342261.3264863702,634622.7358133785,788082.0340432546
Mid_Case,2036,Lead,237213.60144455035,168410.4149692394,63435.9216404361,63435.9216404361,75490.59205529503,130679.63058819168,192607.4619003944,293777.53050556616,538414.85122806,666250.2650969684,666250.2650969684,1.0,237213.60144455035,168410.4149692394,63435.9216404361,75490.59205529503,130679.63058819168,192607.4619003944,293777.53050556616,538414.85122806,666250.2650969684
Mid_Case,2037,Lead,212365.31714706437,149392.66174444265,57430.480763582535,57430.480763582535,68377.42007367309,117826.82705390075,172911.3904062403,262805.0542172376,479377.54246478475,591647.1366351303,591647.1366351303,1.0,212365.31714706437,149392.66174444265,57430.480763582535,68377.42007367309,117826.82705390075,172911.3904062403,262805.0542172376,479377.54246478475,591647.1366351303
Mid_Case,2038,Lead,205450.58178194528,148857.77247229507,53034.79237986601,53034.79237986601,63303.47062846027,111234.12253014525,165521.2504087111,255125.94612428235,471402.48432203,584924.1566339639,584924.1566339639,1.0,205450.58178194528,148857.77247229507,53034.79237986601,63303.47062846027,111234.12253014525,165521.2504087111,255125.94612428235,471402.48432203,584924.1566339639
Mid_Case,2039,Lead,211809.10233189393,158147.40852879596,51821.16866441245,51821.16866441245,61978.02833620053,111799.59542056726,168732.13286419987,264875.7261651648,491729.7403619597,615047.9793760198,615047.9793760198,1.0,211809.10233189393,158147.40852879596,51821.16866441245,61978.02833620053,111799.59542056726,168732.13286419987,264875.7261651648,491729.7403619597,615047.9793760198
Mid_Case,2040,Lead,209343.55769855127,158130.8081666788,49887.24144688159,49887.24144688159,59588.42804093068,109231.47403896172,165803.76426182006,261889.0558331569,489909.99514173745,612401.1933114228,612401.1933114228,1.0,209343.55769855127,158130.8081666788,49887.24144688159,59588.42804093068,109231.47403896172,165803.76426182006,261889.0558331569,489909.99514173745,612401.1933114228
Mid_Case,2041,Lead,191665.580350031,148503.94992727673,42538.782130392734,42538.782130392734,51753.6600141239,97272.45828316307,150792.58197720617,240589.67597539924,454761.30916889064,567854.4036610636,567854.4036610636,1.0,191665.580350031,148503.94992727673,42538.782130392734,51753.6600141239,97272.45828316307,150792.58197720617,240589.67597539924,454761.30916889064,567854.4036610636
Mid_Case,2042,Lead,175427.9231761298,138650.50053152823,35778.92852145014,35778.92852145014,44107.883225260055,86995.71824573331,137447.59009702876,221503.36992737,420760.7055639579,526951.942783243,526951.942783243,1.0,175427.9231761298,138650.50053152823,35778.92852145014,44107.883225260055,86995.71824573331,137447.59009702876,221503.36992737,420760.7055639579,526951.942783243
Mid_Case,2043,Lead,165593.91884817416,130778.32457533832,33879.61278632767,33879.61278632767,41806.89183434162,82283.29701617043,129873.0718095781,209033.11577248812,397454.21305859863,497082.8347053465,497082.8347053465,1.0,165593.91884817416,130778.32457533832,33879.61278632767,41806.89183434162,82283.29701617043,129873.0718095781,209033.11577248812,397454.21305859863,497082.8347053465
Mid_Case,2044,Lead,147992.48081203035,116773.5069966054,30461.405199105884,30461.405199105884,37548.85089800365,73618.7657336785,116072.67761198316,186758.0868606551,355222.95240825944,443899.17491219507,443899.17491219507,1.0,147992.48081203035,116773.5069966054,30461.405199105884,37548.85089800365,73618.7657336785,116072.67761198316,186758.0868606551,355222.95240825944,443899.17491219507
Mid_Case,2045,Lead,129874.53584700424,101078.27783728742,28416.732392382648,28416.732392382648,34497.2394097467,65465.42262147086,102134.44938117251,163151.0596156992,309351.40245429735,385704.6740785051,385704.6740785051,1.0,129874.53584700424,101078.27783728742,28416.732392382648,34497.2394097467,65465.42262147086,102134.44938117251,163151.0596156992,309351.40245429735,385704.6740785051
Mid_Case,2046,Lead,119274.66658421585,91045.43474918915,27674.140446911428,27674.140446911428,33272.81180880441,61562.02140949936,94317.31177077684,149283.81213774093,280977.08984356234,350414.80802682706,350414.80802682706,1.0,119274.66658421585,91045.43474918915,27674.140446911428,33272.81180880441,61562.02140949936,94317.31177077684,149283.81213774093,280977.08984356234,350414.80802682706
Mid_Case,2047,Lead,112959.23755991737,85856.06476733116,26531.835413290657,26531.835413290657,31811.124680010333,58729.05627093157,89407.78565430583,141272.9914658221,265780.70943451696,331270.9553574883,331270.9553574883,1.0,112959.23755991737,85856.06476733116,26531.835413290657,31811.124680010333,58729.05627093157,89407.78565430583,141272.9914658221,265780.70943451696,331270.9553574883
Mid_Case,2048,Lead,109015.40225460092,82821.41697678219,25580.017008702103,25580.017008702103,30644.429858348514,56667.00487110449,86227.94787244246,136235.7253064788,256117.7234264976,319835.10850442055,319835.10850442055,1.0,109015.40225460092,82821.41697678219,25580.017008702103,30644.429858348514,56667.00487110449,86227.94787244246,136235.7253064788,256117.7234264976,319835.10850442055
Mid_Case,2049,Lead,104115.14368953225,78459.0414453959,24909.26540797683,24909.26540797683,29837.417131638995,54480.8565042322,82683.79326269339,130189.1420238357,243296.1522818678,304029.79415140743,304029.79415140743,1.0,104115.14368953225,78459.0414453959,24909.26540797683,29837.417131638995,54480.8565042322,82683.79326269339,130189.1420238357,243296.1522818678,304029.79415140743
Mid_Case,2050,Lead,98507.29989484815,73693.580639733,23966.28342974314,23966.28342974314,28690.547425130175,51876.24028926224,78361.71070775218,123038.76929481809,229074.84372723865,286531.8142788216,286531.8142788216,1.0,98507.29989484815,73693.580639733,23966.28342974314,28690.547425130175,51876.24028926224,78361.71070775218,123038.76929481809,229074.84372723865,286531.8142788216
Mid_Case,2026,Magnesium,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case,2027,Magnesium,1418.887972442658,940.7476475891501,396.8241619216944,396.8241619216944,471.2480415727755,798.8928126745317,1175.9540893647495,1769.6281094669055,3145.436105051814,3860.262378177614,3860.262378177614,1.0,1418.887972442658,940.7476475891501,396.8241619216944,471.2480415727755,798.8928126745317,1175.9540893647495,1769.6281094669055,3145.436105051814,3860.262378177614
Mid_Case,2028,Magnesium,1715.4996511421339,1148.5160466767097,476.8019537171522,476.8019537171522,563.151952042529,962.2336750720845,1415.2634977995283,2141.4618541815894,3826.3747020201085,4696.222659978048,4696.222659978048,1.0,1715.4996511421339,1148.5160466767097,476.8019537171522,563.151952042529,962.2336750720845,1415.2634977995283,2141.4618541815894,3826.3747020201085,4696.222659978048
Mid_Case,2029,Magnesium,1949.5620392651992,1311.452239389272,538.0032788919967,538.0032788919967,637.4266254823444,1084.9648720413643,1604.7414020298215,2434.595448949391,4361.5943134461095,5356.996985439616,5356.996985439616,1.0,1949.5620392651992,1311.452239389272,538.0032788919967,637.4266254823444,1084.9648720413643,1604.7414020298215,2434.595448949391,4361.5943134461095,5356.996985439616
Mid_Case,2030,Magnesium,2459.7052947565994,1634.6086735274034,686.8432165739378,686.8432165739378,815.4769531600451,1383.2119121247579,2036.2691127511753,3069.040673327133,5460.80304410943,6700.216752087203,6700.216752087203,1.0,2459.7052947565994,1634.6086735274034,686.8432165739378,815.4769531600451,1383.2119121247579,2036.2691127511753,3069.040673327133,5460.80304410943,6700.216752087203
Mid_Case,2031,Magnesium,2818.8662640324956,1887.317543238968,783.4526476637454,783.4526476637454,925.3439715052099,1581.1067810907437,2325.5107936089094,3518.714409048686,6287.632640642332,7717.05506235354,7717.05506235354,1.0,2818.8662640324956,1887.317543238968,783.4526476637454,925.3439715052099,1581.1067810907437,2325.5107936089094,3518.714409048686,6287.632640642332,7717.05506235354
Mid_Case,2032,Magnesium,2474.8832123561815,1753.8024357927764,617.1372198897398,617.1372198897398,757.513941765586,1324.5025505034944,1992.8625440901264,3107.7643796231523,5716.3256027273865,7051.809241258042,7051.809241258042,1.0,2474.8832123561815,1753.8024357927764,617.1372198897398,757.513941765586,1324.5025505034944,1992.8625440901264,3107.7643796231523,5716.3256027273865,7051.809241258042
Mid_Case,2033,Magnesium,2063.7969092540297,1567.2169995420732,433.4875537513786,433.4875537513786,538.7765437902978,1026.0802093233488,1623.906592997333,2636.1936653200037,4989.994793864623,6174.332904834287,6174.332904834287,1.0,2063.7969092540297,1567.2169995420732,433.4875537513786,538.7765437902978,1026.0802093233488,1623.906592997333,2636.1936653200037,4989.994793864623,6174.332904834287
Mid_Case,2034,Magnesium,1931.0945256635648,1470.257917543673,401.2607967199836,401.2607967199836,499.70802748841623,958.3085196812165,1519.392070508913,2468.613848503858,4674.710373496783,5788.386661907814,5788.386661907814,1.0,1931.0945256635648,1470.257917543673,401.2607967199836,499.70802748841623,958.3085196812165,1519.392070508913,2468.613848503858,4674.710373496783,5788.386661907814
Mid_Case,2035,Magnesium,1613.478877527196,1224.1575835967199,339.09564078294204,339.09564078294204,422.7483896069029,802.9904449575481,1269.7379757880321,2060.6999260926013,3898.3105577417537,4823.919445973435,4823.919445973435,1.0,1613.478877527196,1224.1575835967199,339.09564078294204,422.7483896069029,802.9904449575481,1269.7379757880321,2060.6999260926013,3898.3105577417537,4823.919445973435
Mid_Case,2036,Magnesium,1229.3457433458943,906.4692636016991,285.0301217375076,285.0301217375076,344.62449573946844,629.2169452756091,973.2995916108596,1559.272989276932,2921.9516100070855,3603.986134669491,3603.986134669491,1.0,1229.3457433458943,906.4692636016991,285.0301217375076,344.62449573946844,629.2169452756091,973.2995916108596,1559.272989276932,2921.9516100070855,3603.986134669491
Mid_Case,2037,Magnesium,1075.6394598886263,763.3855687392962,267.79321499668316,267.79321499668316,328.5024485346825,574.674594452802,865.5832276642598,1351.6592540359757,2486.695420971696,3067.8688455643824,3067.8688455643824,1.0,1075.6394598886263,763.3855687392962,267.79321499668316,328.5024485346825,574.674594452802,865.5832276642598,1351.6592540359757,2486.695420971696,3067.8688455643824
Mid_Case,2038,Magnesium,1182.4364170389015,838.0199966852755,294.7487560105012,294.7487560105012,361.87475483109336,632.6765328945386,952.1325561648769,1484.8798258957097,2731.307916316612,3369.4315796656556,3369.4315796656556,1.0,1182.4364170389015,838.0199966852755,294.7487560105012,361.87475483109336,632.6765328945386,952.1325561648769,1484.8798258957097,2731.307916316612,3369.4315796656556
Mid_Case,2039,Magnesium,1390.7859209308208,993.868905829144,342.5995674212964,342.5995674212964,417.90858283833234,738.0394103207611,1115.2448099350067,1750.3129914310675,3233.7105141152138,3984.8666715599334,3984.8666715599334,1.0,1390.7859209308208,993.868905829144,342.5995674212964,417.90858283833234,738.0394103207611,1115.2448099350067,1750.3129914310675,3233.7105141152138,3984.8666715599334
Mid_Case,2040,Magnesium,1532.425486967611,1091.609053658753,379.32965383710075,379.32965383710075,464.7328852559097,816.4672880306853,1231.3528062467017,1927.1362386876085,3554.195790699563,4381.286612982513,4381.286612982513,1.0,1532.425486967611,1091.609053658753,379.32965383710075,464.7328852559097,816.4672880306853,1231.3528062467017,1927.1362386876085,3554.195790699563,4381.286612982513
Mid_Case,2041,Magnesium,1682.1745667167693,1197.4083168789027,417.2338825668085,417.2338825668085,511.55762102241204,896.6604357861065,1352.26631158203,2115.2176129276086,3898.984409706386,4807.13140620754,4807.13140620754,1.0,1682.1745667167693,1197.4083168789027,417.2338825668085,511.55762102241204,896.6604357861065,1352.26631158203,2115.2176129276086,3898.984409706386,4807.13140620754
Mid_Case,2042,Magnesium,1894.8793792905544,1346.3542309791244,471.5291104723967,471.5291104723967,577.6861659526318,1011.2402980899558,1524.1307472998978,2380.956522062148,4384.816626215758,5408.505237792767,5408.505237792767,1.0,1894.8793792905544,1346.3542309791244,471.5291104723967,577.6861659526318,1011.2402980899558,1524.1307472998978,2380.956522062148,4384.816626215758,5408.505237792767
Mid_Case,2043,Magnesium,2096.0522400412015,1488.0550195364985,521.7680656401386,521.7680656401386,639.8799694010019,1119.3880943851057,1686.348744004098,2634.425297211221,4846.6995122597955,5979.475075809577,5979.475075809577,1.0,2096.0522400412015,1488.0550195364985,521.7680656401386,639.8799694010019,1119.3880943851057,1686.348744004098,2634.425297211221,4846.6995122597955,5979.475075809577
Mid_Case,2044,Magnesium,2193.6030875326,1562.2109066499393,543.3600894869481,543.3600894869481,665.8430988393234,1168.772243770392,1762.8860447639795,2758.5403988349935,5086.577329775226,6270.625004592617,6270.625004592617,1.0,2193.6030875326,1562.2109066499393,543.3600894869481,665.8430988393234,1168.772243770392,1762.8860447639795,2758.5403988349935,5086.577329775226,6270.625004592617
Mid_Case,2045,Magnesium,2481.148183948799,1788.7781648051505,600.843832683671,600.843832683671,731.8052540841485,1307.2263918134975,1978.6110452817802,3129.8817646882762,5810.542342044956,7159.92212329841,7159.92212329841,1.0,2481.148183948799,1788.7781648051505,600.843832683671,731.8052540841485,1307.2263918134975,1978.6110452817802,3129.8817646882762,5810.542342044956,7159.92212329841
Mid_Case,2046,Magnesium,2594.78232760112,1875.2765562098364,627.173159304346,627.173159304346,761.3068846192912,1363.487965357992,2066.7391453399105,3277.550199066324,6089.147183386807,7500.883737772016,7500.883737772016,1.0,2594.78232760112,1875.2765562098364,627.173159304346,761.3068846192912,1363.487965357992,2066.7391453399105,3277.550199066324,6089.147183386807,7500.883737772016
Mid_Case,2047,Magnesium,2058.9366554611797,1455.6339342627082,515.4021997487001,515.4021997487001,631.0118541072454,1104.2572619780522,1658.778647115304,2584.6109962509727,4748.8622970119495,5857.674798405537,5857.674798405537,1.0,2058.9366554611797,1455.6339342627082,515.4021997487001,631.0118541072454,1104.2572619780522,1658.778647115304,2584.6109962509727,4748.8622970119495,5857.674798405537
Mid_Case,2048,Magnesium,1509.8466521328812,1021.3548927300715,412.7692497153299,412.7692497153299,488.8053977139278,838.5669181049002,1240.5732619333048,1887.9441985423155,3385.725047697786,4162.274354195358,4162.274354195358,1.0,1509.8466521328812,1021.3548927300715,412.7692497153299,488.8053977139278,838.5669181049002,1240.5732619333048,1887.9441985423155,3385.725047697786,4162.274354195358
Mid_Case,2049,Magnesium,1278.874391106548,833.0933483552692,362.4516599711351,362.4516599711351,433.95059467449494,727.1371016739031,1065.1207680308562,1595.4603993871467,2809.092681168265,3456.3851844868163,3456.3851844868163,1.0,1278.874391106548,833.0933483552692,362.4516599711351,433.95059467449494,727.1371016739031,1065.1207680308562,1595.4603993871467,2809.092681168265,3456.3851844868163
Mid_Case,2050,Magnesium,895.4654245234135,538.6119380010138,279.19205379383936,279.19205379383936,325.1190820825071,532.203585584662,762.0572731792231,1108.252315562801,1895.8389928935626,2267.6795385003634,2267.6795385003634,1.0,895.4654245234135,538.6119380010138,279.19205379383936,325.1190820825071,532.203585584662,762.0572731792231,1108.252315562801,1895.8389928935626,2267.6795385003634
Mid_Case,2026,Manganese,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mid_Case,2027,Manganese,18757.515183820182,13983.333333928455,4298.564789408257,4298.564789408257,5225.550687519914,9653.295668821507,14847.97288975725,23409.87805602178,45208.873075237985,55861.62608090929,55861.62608090929,1.0,18757.515183820182,13983.333333928455,4298.564789408257,5225.550687519914,9653.295668821507,14847.97288975725,23409.87805602178,45208.873075237985,55861.62608090929
Mid_Case,2028,Manganese,25236.782583261593,18750.062578434845,5802.888940821216,5802.888940821216,7071.153217051122,13078.198439380949,19955.642917649682,31387.706397276037,60620.58067659162,74828.685713311,74828.685713311,1.0,25236.782583261593,18750.062578434845,5802.888940821216,7071.153217051122,13078.198439380949,19955.642917649682,31387.706397276037,60620.58067659162,74828.685713311
Mid_Case,2029,Manganese,29795.837499848923,22177.883023070284,6819.089959399076,6819.089959399076,8291.65891591669,15422.633677164533,23569.11917491116,37092.50696517354,71731.53235354734,88434.38160070682,88434.38160070682,1.0,29795.837499848923,22177.883023070284,6819.089959399076,8291.65891591669,15422.633677164533,23569.11917491116,37092.50696517354,71731.53235354734,88434.38160070682
Mid_Case,2030,Manganese,41489.918349073625,29456.94169034311,10786.64331900172,10786.64331900172,12782.375812280212,22401.79880842269,33248.921999981,51268.97313605896,97284.03366017404,118865.41164363573,118865.41164363573,1.0,41489.918349073625,29456.94169034311,10786.64331900172,12782.375812280212,22401.79880842269,33248.921999981,51268.97313605896,97284.03366017404,118865.41164363573
Mid_Case,2031,Manganese,51275.07187706693,35591.88288145615,13989.876601827835,13989.876601827835,16369.195378321854,28195.044347998497,41342.29771765297,63137.34132181456,118783.15884228593,144385.89256658006,144385.89256658006,1.0,51275.07187706693,35591.88288145615,13989.876601827835,16369.195378321854,28195.044347998497,41342.29771765297,63137.34132181456,118783.15884228593,144385.89256658006
Mid_Case,2032,Manganese,45574.08304140333,32845.46773994015,11457.395371334089,11457.395371334089,13675.212283773077,24246.26061976754,36442.53311353196,56486.48189945804,107808.37551988561,131830.76793201742,131830.76793201742,1.0,45574.08304140333,32845.46773994015,11457.395371334089,13675.212283773077,24246.26061976754,36442.53311353196,56486.48189945804,107808.37551988561,131830.76793201742
Mid_Case,2033,Manganese,36626.58702858416,27835.43338613211,7852.391564345036,7852.391564345036,9659.739399377904,18554.052042527543,28897.510365097332,45796.87997749484,89263.05002282458,110417.62261305156,110417.62261305156,1.0,36626.58702858416,27835.43338613211,7852.391564345036,9659.739399377904,18554.052042527543,28897.510365097332,45796.87997749484,89263.05002282458,110417.62261305156
Mid_Case,2034,Manganese,33811.12328707763,25732.848235579302,7233.8541769436315,7233.8541769436315,8870.74836046636,17059.02107620614,26638.05432357106,42294.24176988999,82436.80531476079,102055.01530897546,102055.01530897546,1.0,33811.12328707763,25732.848235579302,7233.8541769436315,8870.74836046636,17059.02107620614,26638.05432357106,42294.24176988999,82436.80531476079,102055.01530897546
Mid_Case,2035,Manganese,29577.326354616423,22593.956779421485,6275.303727651576,6275.303727651576,7715.776049145232,14867.982356366836,23284.147500561587,37003.68213243057,72290.31215499973,89441.19052887309,89441.19052887309,1.0,29577.326354616423,22593.956779421485,6275.303727651576,7715.776049145232,14867.982356366836,23284.147500561587,37003.68213243057,72290.31215499973,89441.19052887309
Mid_Case,2036,Manganese,24695.143681691126,18878.42370792332,5236.400371033498,5236.400371033498,6458.052360076081,12414.753911083135,19459.147770008956,30912.106459919727,60421.62543178214,74684.44064949117,74684.44064949117,1.0,24695.143681691126,18878.42370792332,5236.400371033498,6458.052360076081,12414.753911083135,19459.147770008956,30912.106459919727,60421.62543178214,74684.44064949117
Mid_Case,2037,Manganese,21945.05995367165,16721.730521916452,4705.34350372678,4705.34350372678,5783.729312636282,11076.453363101418,17308.19255755919,27451.153238449268,53601.12589466483,66206.11285924602,66206.11285924602,1.0,21945.05995367165,16721.730521916452,4705.34350372678,5783.729312636282,11076.453363101418,17308.19255755919,27451.153238449268,53601.12589466483,66206.11285924602
Mid_Case,2038,Manganese,21947.370062752936,16732.245326499036,4678.979742199609,4678.979742199609,5783.647973263477,11075.867583484023,17331.26417170754,27467.723182542664,53580.49601158394,66210.3868917035,66210.3868917035,1.0,21947.370062752936,16732.245326499036,4678.979742199609,5783.647973263477,11075.867583484023,17331.26417170754,27467.723182542664,53580.49601158394,66210.3868917035
